School,year,Games,Cmp,Pass Att,Pct,Yds,Td,Rush Att,Yds,Avg,TD,Plays,Yds,Avg,First Down Pass,First Down Rush,First Down Penalty,First Downs,Penalties,P yards,Fumbles,Int,Tot,Cmp,Pass Att,Pct,Yds,Td,Rush Att,Yds,Avg,TD,Plays,Yds,Avg,First Down Pass,First Down Rush,First Down Penalty,First Downs,Penalties,P yards,Fumbles,Int,Tot
Mississippi,2008,13,14.6,26.2,55.9,221.2,2.1,40,186.5,4.7,1.6,66.2,407.6,6.2,9.5,9.4,0.8,19.7,5.1,48,0.8,1.2,1.9,16.38437471,30.04819001,54.20399676,209.1169926,1.436012785,36.00638342,139.7875165,3.860595082,1.185697955,66.22433843,350.6469069,5.296721408,9.61866624,7.648061952,1.277476864,18.56224384,5.736695552,47.60009114,0.63694848,1.226768384,1.831936768
Mississippi,2009,13,15.8,29,54.4,218.8,1.7,38.7,183.6,4.7,1.7,67.7,402.4,5.9,10.2,9.4,0.9,20.5,5.5,43.4,0.8,1.6,2.4,16.26749976,29.83855201,54.24319741,211.0535941,1.488810228,36.54510674,148.5500132,4.028476066,1.288558364,66.51947075,360.9975255,5.417377126,9.734932992,7.998449562,1.201981491,18.94979507,5.689356442,46.76007291,0.669558784,1.301414707,1.945549414
Mississippi,2010,12,15.4,27.5,56.1,192.3,1.4,41.3,207.6,5,2.3,68.8,399.8,5.8,8.5,9.2,1,18.7,5.7,51.1,0.8,1.2,2,16.09399981,29.37084161,54.61455793,207.3028752,1.471048182,37.49608539,160.3600106,4.222780853,1.490846691,66.9755766,368.7580204,5.493901701,9.487946394,8.238759649,1.161585193,18.89983606,5.691485153,47.62805833,0.695647027,1.281131766,1.956439532
Mississippi,2011,12,12.9,26.1,49.5,151.7,0.8,38.3,129.6,3.4,1,64.4,281.3,4.4,6.6,8.1,0.8,15.5,6.7,57.7,1,1.1,2.1,15.45519985,28.71667329,53.59164634,196.1823002,1.336838546,37.65686831,154.2080085,4.058224682,1.392677353,66.46046128,351.2664163,5.275121361,8.910357115,8.211007719,1.089268154,18.21986885,5.893188123,49.64244666,0.756517622,1.244905413,1.985151625
Mississippi,2012,13,20.1,31.6,63.5,249.9,1.8,42.4,173.8,4.1,1.9,74,423.8,5.7,10.3,10.6,1.5,22.4,4.8,36.9,0.8,1.4,2.2,16.38415988,29.29333863,55.57331707,206.9258402,1.429470837,38.60549465,158.1264068,4.066579746,1.494141882,67.96836902,365.7731331,5.360097089,9.188285692,8.688806176,1.171414523,19.05589508,5.674550498,47.09395733,0.765214097,1.27592433,2.0281213
Mississippi,2013,13,23.8,37.7,63.3,283.3,1.8,40.6,190,4.7,1.7,78.3,473.3,6,12.4,10.5,1.5,24.4,5.5,41.6,0.6,1,1.6,17.8673279,30.9746709,57.11865366,222.2006721,1.503576669,39.00439572,164.5011254,4.193263797,1.535313506,70.03469522,387.2785064,5.488077671,9.830628554,9.05104494,1.237131619,20.12471606,5.639640398,45.99516586,0.732171278,1.220739464,1.94249704
Mississippi,2014,7,21.3,32.6,65.4,282,2.4,39.3,150.7,3.8,1.7,71.9,432.7,6,12.9,8.6,1.4,22.9,5.7,50.6,0.6,0.9,1.4,18.55386232,31.29973672,58.77492293,234.1605377,1.682861335,39.06351658,161.7409003,4.114611037,1.568250805,70.40775617,396.3628052,5.590462137,10.44450284,8.960835952,1.269705295,20.67977285,5.651712319,46.91613269,0.705737022,1.156591571,1.833997632
Mississippi State,2000,11,14.2,25.6,55.3,192.5,0.8,41.9,193.8,4.6,2.5,67.5,386.4,5.7,7.2,10.1,0.9,18.2,10.3,86.9,1.4,0.8,2.2,12.51467181,24.81870245,50.29375085,173.0236755,0.969882349,38.5824158,157.6932325,4.035194515,1.612465621,67.5,386.4,5.7,7.2,10.1,0.9,18.2,10.3,86.9,1.4,0.8,2.2
Mississippi State,2001,11,17,32.3,52.7,214.9,1.2,36.1,128.6,3.6,0.9,68.4,343.5,5,8.5,7.8,1.2,17.5,9.5,89.7,0.9,1.5,2.4,13.41173745,26.31496196,50.77500068,181.3989404,1.015905879,38.08593264,151.874586,3.948155612,1.469972496,67.68,377.82,5.56,7.46,9.64,0.96,18.06,10.14,87.46,1.3,0.94,2.24
Mississippi State,2002,12,18.8,36.8,51.1,217.6,1.1,35.1,119.3,3.4,0.8,71.9,336.8,4.7,9.9,6.7,1.4,18,7.1,61.2,1.3,1.8,3.2,14.48938996,28.41196957,50.84000054,188.6391523,1.032724703,37.48874611,145.3596688,3.83852449,1.335977997,68.524,369.616,5.388,7.948,9.052,1.048,18.048,9.532,82.208,1.3,1.112,2.432
Mississippi State,2003,12,17.3,32.9,52.4,202,1.3,30.9,118.7,3.8,1.1,63.8,320.7,5,8.3,6.4,1.6,16.3,8.8,72.4,1.3,2.1,3.3,15.05151197,29.30957566,51.15200044,191.3113219,1.086179763,36.17099689,140.0277351,3.830819592,1.288782398,67.5792,359.8328,5.3104,8.0184,8.5216,1.1584,17.6984,9.3856,80.2464,1.3,1.3096,2.6056
Mississippi State,2004,11,13.4,26.5,50.5,144.6,0.8,36.5,158.5,4.3,1,62.9,303.2,4.8,6.3,8.4,0.5,15.2,5.9,48,0.9,1.2,2.1,14.72120957,28.74766052,51.02160035,181.9690575,1.02894381,36.23679751,143.722188,3.924655673,1.231025918,66.64336,348.50624,5.20832,7.67472,8.49728,1.02672,17.19872,8.68848,73.79712,1.22,1.28768,2.50448
Mississippi State,2005,11,13.3,27.5,48.3,138.5,0.9,35,137.6,3.9,0.8,62.5,276.2,4.4,6.2,7.6,0.8,14.6,6.4,55.7,0.9,0.9,1.8,14.43696766,28.49812842,50.47728028,173.275246,1.003155048,35.98943801,142.4977504,3.919724539,1.144820735,65.814688,334.044992,5.046656,7.379776,8.317824,0.981376,16.678976,8.230784,70.177696,1.156,1.210144,2.363584
Mississippi State,2006,12,14.3,30,47.5,191.7,0.8,32.8,95.2,2.9,1.2,62.8,286.8,4.6,8.4,5.8,1.6,15.8,5.5,51.9,0.8,1.3,2.1,14.40957413,28.79850274,49.88182422,176.9601968,0.962524038,35.35155041,133.0382004,3.715779631,1.155856588,65.2117504,324.5959936,4.9573248,7.5838208,7.8142592,1.1051008,16.5031808,7.6846272,66.5221568,1.0848,1.2281152,2.3108672
Mississippi State,2007,13,14.5,28.6,50.5,159.9,0.9,39.1,137.2,3.5,1.4,67.7,297.2,4.4,7.5,8.2,1,16.6,5.9,52.3,0.8,1.4,2.2,14.4276593,28.75880219,50.00545938,173.5481574,0.950019231,36.10124033,133.8705603,3.672623705,1.20468527,65.70940032,319.1167949,4.84585984,7.56705664,7.89140736,1.08408064,16.52254464,7.32770176,63.67772544,1.02784,1.26249216,2.28869376
Mississippi State,2008,12,17.5,32,54.7,174.3,0.8,33.2,100.6,3,1.1,65.2,274.9,4.2,9,5.8,0.8,15.6,5.7,44.3,0.7,1,1.7,15.04212744,29.40704175,50.9443675,173.698526,0.920015385,35.52099226,127.2164482,3.538098964,1.183748216,65.60752026,310.2734359,4.716687872,7.853645312,7.473125888,1.027264512,16.33803571,7.002161408,59.80218035,0.962272,1.209993728,2.170955008
Mississippi State,2009,12,12.8,22.2,57.5,144.3,0.8,46.3,227.6,4.9,1.8,68.4,371.9,5.4,6.5,11.7,0.9,19.1,5.6,49.2,1.1,1.4,2.5,14.59370195,27.9656334,52.255494,167.8188208,0.896012308,37.67679381,147.2931586,3.810479171,1.306998573,66.1660162,322.5987487,4.853350298,7.58291625,8.31850071,1.00181161,16.89042857,6.721729126,57.68174428,0.9898176,1.247994982,2.236764006
Mississippi State,2010,13,12.9,22.2,58.3,186.5,1.4,47.6,214.8,4.5,2.2,69.8,401.3,5.8,8.5,11.1,1,20.6,5.2,43,0.6,1,1.6,14.25496156,26.81250672,53.4643952,171.5550566,0.996809846,39.66143505,160.7945269,3.948383337,1.485598858,66.89281296,338.338999,5.042680238,7.766333,8.874800568,1.001449288,17.63234286,6.417383301,54.74539543,0.91185408,1.198395986,2.109411205
Mississippi State,2011,13,15.2,26.8,56.7,181.8,1.5,39.5,175.3,4.4,1.5,66.3,357.2,5.4,7.8,9.5,1.3,18.5,5.5,43.6,0.5,1,1.5,14.44396925,26.81000538,54.11151616,173.6040453,1.097447877,39.62914804,163.6956215,4.038706669,1.488479087,66.77425037,342.1111992,5.11414419,7.7730664,8.999840455,1.06115943,17.80587428,6.233906641,52.51631634,0.829483264,1.158716789,1.987528964
Mississippi State,2012,13,19.2,32.6,58.7,237.8,2.2,32.6,144.2,4.4,1.4,65.2,381.9,5.9,11.5,7.3,1.4,20.2,4.7,41.4,0.5,0.8,1.3,15.3951754,27.9680043,55.02921293,186.4432362,1.317958302,38.22331843,159.7964972,4.110965336,1.470783269,66.4594003,350.0689593,5.271315352,8.51845312,8.659872364,1.128927544,18.28469943,5.927125313,50.29305307,0.763586611,1.086973431,1.850023171
Mississippi State,2013,13,19.5,33,59,244.5,1.4,40.5,189.9,4.7,2.2,73.5,434.4,5.9,11.2,11.2,1.2,23.5,4.9,39.6,0.5,0.9,1.4,16.21614032,28.97440344,55.82337034,198.054589,1.334366641,38.67865474,165.8171978,4.228772268,1.616626615,67.86752024,366.9351675,5.397052282,9.054762496,9.167897891,1.143142035,19.32775954,5.72170025,48.15444246,0.710869289,1.049578745,1.760018537
Mississippi State,2014,6,17.7,29,60.9,263.8,2.7,48.3,265.8,5.5,2.8,77.3,529.7,6.8,11.7,12.8,0.8,25.3,5,40.5,1.3,0.8,2.2,16.51291226,28.97952275,56.83869627,211.2036712,1.607493313,40.6029238,185.8137582,4.483017815,1.853301292,69.75401619,399.488134,5.677641826,9.583809997,9.894318313,1.074513628,20.52220763,5.5773602,46.62355397,0.828695431,0.999662996,1.84801483
Missouri,2000,11,14.3,30.5,46.9,196.8,1.1,41,154.2,3.8,1.7,71.5,351,4.9,8.2,8.2,1.9,18.3,6.9,57.1,1.1,1.7,2.8,13.18573684,26.30560058,49.69200888,169.4652579,1.068744552,43.691115,176.7352102,3.98616258,1.684600833,71.5,351,4.9,8.2,8.2,1.9,18.3,6.9,57.1,1.1,1.7,2.8
Missouri,2001,11,15.8,33.6,47,172.3,1.5,36.5,167.4,4.6,1,70.2,339.6,4.8,8.5,9.4,1.9,19.7,5.1,40.4,0.6,0.8,1.5,13.70858947,27.76448047,49.1536071,170.0322063,1.154995641,42.252892,174.8681682,4.108930064,1.547680666,71.24,348.72,4.88,8.26,8.44,1.9,18.58,6.54,53.76,1,1.52,2.54
Missouri,2002,12,17,31.7,53.7,203.2,1.4,41.2,183.7,4.5,2.3,72.8,386.8,5.3,9.1,9.1,1.8,19.9,6.8,53.1,0.4,0.6,1,14.36687158,28.55158437,50.06288568,176.665765,1.203996513,42.0423136,176.6345346,4.187144051,1.698144533,71.552,356.336,4.964,8.428,8.572,1.88,18.844,6.592,53.628,0.88,1.336,2.232
Missouri,2003,13,17.3,28.8,60,166,1.1,42.4,237.5,5.6,2.9,71.2,403.5,5.7,7.8,12.1,1.2,21.1,5.4,46.9,0.4,0.6,1,14.95349726,28.6012675,52.05030855,174.532612,1.18319721,42.11385088,188.8076276,4.469715241,1.938515627,71.4816,365.7688,5.1112,8.3024,9.2776,1.744,19.2952,6.3536,52.2824,0.784,1.1888,1.9856
Missouri,2004,11,17.9,34.3,52.3,207.5,1.6,41.5,165,4,1.2,75.8,372.5,4.9,8.6,9.5,1.2,19.4,4.3,35.4,0.6,1,1.6,15.54279781,29.741014,52.10024684,181.1260896,1.266557768,41.9910807,184.0461021,4.375772193,1.790812501,72.34528,367.11504,5.06896,8.36192,9.32208,1.6352,19.31616,5.94288,48.90592,0.7472,1.15104,1.90848
Missouri,2005,12,23.1,39.1,59.1,224.5,1.3,42.7,205.3,4.8,2.2,81.8,429.8,5.3,10.6,10.8,2.1,23.4,7.2,67.1,1.2,0.9,2.1,17.05423825,31.6128112,53.50019747,189.8008717,1.273246215,42.13286456,188.2968817,4.460617754,1.872650001,74.236224,379.652032,5.115168,8.809536,9.617664,1.72816,20.132928,6.194304,52.544736,0.83776,1.100832,1.946784
Missouri,2006,13,22.4,35.8,62.6,276.2,2.2,35.2,149.5,4.3,1.2,70.9,425.6,6,12.9,8,1.5,22.4,4.5,36.9,1.2,0.8,2,18.1233906,32.45024896,55.32015798,207.0806974,1.458596972,40.74629165,180.5375054,4.428494203,1.738120001,73.5689792,388.8416256,5.2921344,9.6276288,9.2941312,1.682528,20.5863424,5.8554432,49.4157888,0.910208,1.0406656,1.9574272
Missouri,2007,14,28.1,41.6,67.7,314.1,2.4,37.9,176.2,4.7,2.1,79.4,490.3,6.2,15.4,10,1.6,27,5.4,46.3,0.5,0.9,1.4,20.11871248,34.28019917,57.79612638,228.4845579,1.646877577,40.17703332,179.6700043,4.482795363,1.810496001,74.73518336,409.1333005,5.47370752,10.78210304,9.43530496,1.6660224,21.86907392,5.76435456,48.79263104,0.8281664,1.01253248,1.84594176
Missouri,2008,14,28.9,40.4,71.5,330.4,2.9,29.8,153.8,5.2,2,70.1,484.1,6.9,16.8,7.1,1.6,25.6,4.1,37.4,0.6,1.3,1.9,21.87496998,35.50415933,60.5369011,248.8676463,1.897502062,38.10162666,174.4960034,4.62623629,1.8483968,73.80814669,424.1266404,5.758966016,11.98568243,8.968243968,1.65281792,22.61525914,5.431483648,46.51410483,0.78253312,1.070025984,1.856753408
Missouri,2009,13,21.1,35.9,58.7,285.5,2,34.2,127,3.7,1.2,70.1,412.5,5.9,10.9,7.8,1.8,20.6,5.3,55.1,0.6,0.8,1.5,21.71997599,35.58332747,60.16952088,256.1941171,1.91800165,37.32130133,164.9968027,4.440989032,1.71871744,73.06651735,421.8013123,5.787172813,11.76854595,8.734595174,1.682254336,22.21220731,5.405186918,48.23128387,0.746026496,1.016020787,1.785402726
Missouri,2010,13,24,37.7,63.7,253.2,1.3,33.8,156.4,4.6,2.2,71.5,409.6,5.7,12.5,8.3,1.3,22.1,6.1,57.5,0.6,0.8,1.4,22.17598079,36.00666197,60.87561671,255.5952936,1.79440132,36.61704106,163.2774422,4.472791226,1.814973952,72.75321388,419.3610498,5.76973825,11.91483676,8.64767614,1.605803469,22.18976585,5.544149535,50.08502709,0.716821197,0.97281663,1.708322181
Missouri,2011,13,18.7,29.5,63.4,231.5,1.8,45.3,244,5.4,2.3,74.8,475.5,6.4,9.7,13.5,1.2,24.3,5.4,45.6,0.6,0.8,1.5,21.48078463,34.70532958,61.38049337,250.7762349,1.795521056,38.35363285,179.4219538,4.658232981,1.911979162,73.1625711,430.5888399,5.8957906,11.47186941,9.618140912,1.524642775,22.61181268,5.515319628,49.18802167,0.693456957,0.938253304,1.666657745
Missouri,2012,12,19,34.5,55.1,217.9,1.3,37.8,138.5,3.7,1.3,72.3,356.4,4.9,9.5,7.9,0.7,18.1,5.6,43.3,0.7,1.2,1.8,20.98462771,34.66426366,60.12439469,244.2009879,1.696416845,38.24290628,171.237563,4.466586384,1.789583329,72.99005688,415.7510719,5.69663248,11.07749552,9.274512729,1.35971422,21.70945014,5.532255702,48.01041734,0.694765566,0.990602643,1.693326196
Missouri,2013,14,19.1,32.4,58.8,252.9,2.2,42,237.9,5.7,2.5,74.4,490.7,6.6,11.1,11.4,1.9,24.5,5.1,38.8,0.6,0.6,1.1,20.60770216,34.21141093,59.85951575,245.9407903,1.797133476,38.99432502,184.5700504,4.713269108,1.931666664,73.27204551,430.7408575,5.877305984,11.08199642,9.699610183,1.467771376,22.26756011,5.445804562,46.16833387,0.675812453,0.912482114,1.574660957
Missouri,2014,7,14.7,28.3,52,174.6,2,35,148.4,4.2,1.1,63.3,323,5.1,8.1,8.4,1,17.6,6.3,50.3,0.1,1.3,1.4,19.42616173,33.02912874,58.2876126,231.6726323,1.837706781,38.19546002,177.3360403,4.610615286,1.765333331,71.27763641,409.192686,5.721844787,10.48559714,9.439688147,1.374217101,21.33404809,5.616643649,46.9946671,0.560649962,0.989985692,1.539728765
Navy,2000,11,11.5,21.9,52.3,139.5,0.6,50.2,178.2,3.6,1.3,72.1,317.6,4.4,5.1,11.3,1.5,17.8,7.4,54.1,1.6,0.5,2.1,9.952086052,19.78425732,49.13282469,131.9756449,0.709538507,50.20962729,220.4082103,4.296625657,1.983832752,72.1,317.6,4.4,5.1,11.3,1.5,17.8,7.4,54.1,1.6,0.5,2.1
Navy,2001,10,9.8,22.4,43.8,137.5,0.8,46.5,181.8,3.9,1.2,68.9,319.3,4.6,6.3,9.1,2.1,17.5,3.9,34.1,1.3,1.2,2.5,9.921668842,20.30740585,48.06625975,133.0805159,0.727630806,49.46770183,212.6865682,4.217300525,1.827066202,71.46,317.94,4.44,5.34,10.86,1.62,17.74,6.7,50.1,1.54,0.64,2.18
Navy,2002,12,6.2,13.4,46,98.7,0.4,54.3,270.8,5,2.8,67.8,369.4,5.5,4.1,13.8,1,18.8,4.3,31.8,2.1,0.8,2.9,9.177335073,18.92592468,47.6530078,126.2044128,0.662104645,50.43416147,224.3092546,4.37384042,2.021652962,70.728,328.232,4.652,5.092,11.448,1.496,17.952,6.22,46.44,1.652,0.672,2.324
Navy,2003,13,5.7,12.2,46.8,100.3,0.6,58.5,323.2,5.5,3.4,70.6,423.5,6,4.2,16.9,0.9,22,4.5,37.2,1.1,0.5,1.5,8.481868059,17.58073975,47.48240624,121.0235302,0.649683716,52.04732917,244.0874037,4.599072336,2.297322369,70.7024,347.2856,4.9216,4.9136,12.5384,1.3768,18.7616,5.876,44.592,1.5416,0.6376,2.1592
Navy,2004,12,5.4,10.2,53.3,99.3,0.7,57.4,289.5,5,3,67.6,388.8,5.8,4,15.3,0.6,19.9,4.2,35.8,1,0.3,1.3,7.865494447,16.1045918,48.64592499,116.6788242,0.659746973,53.11786334,253.1699229,4.679257869,2.437857895,70.08192,355.58848,5.09728,4.73088,13.09072,1.22144,18.98928,5.5408,42.8336,1.43328,0.57008,1.98736
Navy,2005,12,5.8,12.3,46.9,116.5,0.6,55.9,318.7,5.7,3.8,68.2,435.2,6.4,4.5,16.4,1,21.9,4.3,33.8,0.8,1,1.8,7.452395558,15.34367344,48.29673999,116.6430593,0.647797578,53.67429067,266.2759383,4.883406295,2.710286316,69.705536,371.510784,5.357824,4.684704,13.752576,1.177152,19.571424,5.29264,41.02688,1.306624,0.656064,1.949888
Navy,2006,13,3.9,8.6,45.5,56,0.5,58.8,327,5.6,3,67.4,383,5.7,2.3,17.6,1,20.9,4,33.7,1.5,0.3,1.8,6.741916446,13.99493875,47.737392,104.5144475,0.618238062,54.69943254,278.4207507,5.026725036,2.768229053,69.2444288,373.8086272,5.4262592,4.2077632,14.5220608,1.1417216,19.8371392,5.034112,39.561504,1.3452992,0.5848512,1.9199104
Navy,2007,13,5.7,10.5,54.4,95.3,0.7,61.8,348.8,5.6,4.1,72.3,444.1,6.1,3.7,18.7,1.3,23.7,4,29.8,1,0.4,1.4,6.533533157,13.295951,49.0699136,102.671558,0.63459045,56.11954603,292.4966005,5.141380029,3.034583242,69.85554304,387.8669018,5.56100736,4.10621056,15.35764864,1.17337728,20.60971136,4.8272896,37.6092032,1.27623936,0.54788096,1.81592832
Navy,2008,13,3.5,7.2,49.5,60.9,0.5,55,292.4,5.3,2.5,62.2,353.3,5.7,2.1,14.3,0.8,17.2,3.2,26.8,0.8,0.4,1.2,5.926826525,12.0767608,49.15593088,94.31724638,0.60767236,55.89563682,292.4772804,5.173104023,2.927666594,68.32443443,380.9535214,5.588805888,3.704968448,15.14611891,1.098701824,19.92776909,4.50183168,35.44736256,1.180991488,0.518304768,1.692742656
Navy,2009,14,4.1,7.9,52.7,75.6,0.4,58.6,280.5,4.8,3.1,66.4,356.1,5.4,2.9,15,1.2,19.1,3.4,29.6,0.7,0.3,1,5.56146122,11.24140864,49.8647447,90.5737971,0.566137888,56.43650946,290.0818243,5.098483219,2.962133275,67.93954755,375.9828171,5.55104471,3.543974758,15.11689513,1.118961459,19.76221527,4.281465344,34.27789005,1.08479319,0.474643814,1.554194125
Navy,2010,13,6.5,12.1,53.5,120,1,53.2,284.8,5.3,2.8,65.3,404.8,6.2,4.7,14.5,1.3,20.5,3.4,27.6,0.8,0.5,1.2,5.749168976,11.41312691,50.59179576,96.45903768,0.65291031,55.78920757,289.0254595,5.138786575,2.92970662,67.41163804,381.7462537,5.680835768,3.775179807,14.9935161,1.155169167,19.90977222,4.105172275,32.94231204,1.027834552,0.479715052,1.4833553
Navy,2011,12,5.4,11.3,48.1,85.8,0.8,57.8,312.3,5.4,2.8,69.1,398,5.8,3.3,16.8,1.2,21.3,2.3,20,0.8,0.5,1.3,5.679335181,11.39050153,50.09343661,94.32723014,0.682328248,56.19136605,293.6803676,5.19102926,2.903765296,67.74931043,384.997003,5.704668615,3.680143845,15.35481288,1.164135334,20.18781777,3.74413782,30.35384963,0.982267642,0.483772041,1.44668424
Navy,2012,13,7.6,13.2,57.6,104.8,0.8,53.8,278.5,5.2,2.2,67.1,383.2,5.7,4.5,16.1,0.9,21.5,3.7,29.1,1.1,0.4,1.5,6.063468145,11.75240122,51.59474929,96.42178412,0.705862599,55.71309284,290.6442941,5.192823408,2.763012237,67.61944834,384.6376024,5.703734892,3.844115076,15.50385031,1.111308267,20.45025422,3.735310256,30.1030797,1.005814113,0.467017633,1.457347392
Navy,2013,13,5.7,11.2,50.7,85.9,0.6,59.6,325.4,5.5,3.8,70.8,411.3,5.8,3.8,18.5,1.4,23.8,2.6,21.7,0.5,0.3,0.8,5.990774516,11.64192098,51.41579943,94.31742729,0.684690079,56.49047427,297.5954353,5.254258726,2.97040979,68.25555867,389.9700819,5.722987913,3.835292061,16.10308025,1.169046614,21.12020337,3.508248205,28.42246376,0.904651291,0.433614106,1.325877914
Navy,2014,6,5.7,12,47.2,99.2,0.7,55.5,340.5,6.1,2.8,67.5,439.7,6.5,3.5,16.7,1.2,21.3,3.2,33.2,1,0.5,1.5,5.932619613,11.71353678,50.57263954,95.29394183,0.687752063,56.29237942,306.1763482,5.423406981,2.936327832,68.10444694,399.9160655,5.878390331,3.768233649,16.2224642,1.175237291,21.1561627,3.446598564,29.37797101,0.923721033,0.446891285,1.360702331
Nebraska,2000,11,7.6,15.6,48.8,110.6,1,57.8,349.3,6,4.1,73.5,459.9,6.3,5.2,16.8,0.9,22.9,6.5,56.5,0.8,0.7,1.5,8.097411509,15.5998784,51.85568516,117.6445619,0.931051888,53.21367562,303.4792832,5.654973765,3.602703638,73.5,459.9,6.3,5.2,16.8,0.9,22.9,6.5,56.5,0.8,0.7,1.5
Nebraska,2001,12,9.3,16.6,55.8,136.5,0.7,56,314.7,5.6,3.9,72.6,451.2,6.2,5.7,15.8,0.9,22.4,5.8,56.2,1.2,0.9,2.1,8.337929207,15.79990272,52.64454813,121.4156495,0.88484151,53.7709405,305.7234265,5.643979012,3.66216291,73.32,458.16,6.28,5.3,16.6,0.9,22.8,6.36,56.44,0.88,0.74,1.62
Nebraska,2002,14,7.5,16.8,44.7,104.4,0.9,51.7,268.7,5.2,2.1,68.5,373.1,5.4,4.6,12.9,1.2,18.7,6.1,56,0.9,0.9,1.7,8.170343365,15.99992218,51.0556385,118.0125196,0.887873208,53.3567524,298.3187412,5.55518321,3.349730328,72.356,441.148,6.104,5.16,15.86,0.96,21.98,6.308,56.352,0.884,0.772,1.636
Nebraska,2003,13,7.2,14.8,49,109.4,0.6,55.1,235.6,4.3,2.2,69.8,345,4.9,4.2,12.7,1.2,18.2,6.8,54.6,1.1,0.8,1.8,7.976274692,15.75993774,50.6445108,116.2900157,0.830298567,53.70540192,285.774993,5.304146568,3.119784263,71.8448,421.9184,5.8632,4.968,15.228,1.008,21.224,6.4064,56.0016,0.9272,0.7776,1.6688
Nebraska,2004,11,14.2,29.3,48.4,186.9,1.5,37.5,176.3,4.7,1.6,66.7,363.2,5.4,8.7,7.7,1.2,17.6,6.8,51,0.9,2.1,3,9.221019754,18.46795019,50.19560864,130.4120125,0.964238853,50.46432153,263.8799944,5.183317254,2.81582741,70.81584,410.17472,5.77056,5.7144,13.7224,1.0464,20.4992,6.48512,55.00128,0.92176,1.04208,1.93504
Nebraska,2005,12,19.9,37,53.8,224.3,1.7,35,96,2.7,0.8,72,320.3,4.4,10.3,5.9,2.2,18.4,7.4,57.8,0.9,1.1,2,11.3568158,22.17436015,50.91648691,149.18961,1.111391083,47.37145723,230.3039955,4.686653803,2.412661928,71.052672,392.199776,5.496448,6.63152,12.15792,1.27712,20.07936,6.668096,55.561024,0.917408,1.053664,1.948032
Nebraska,2006,14,17.4,29.4,59.4,244.1,2.3,39.6,170.5,4.3,1.9,68.9,414.6,6,10.3,8.9,1.1,20.4,5.3,43.9,1.2,0.6,1.8,12.56545264,23.61948812,52.61318953,168.171688,1.349112866,45.81716578,218.3431964,4.609323043,2.310129543,70.6221376,396.6798208,5.5971584,7.365216,11.506336,1.241696,20.143488,6.3944768,53.2288192,0.9739264,0.9629312,1.9184256
Nebraska,2007,12,24.7,40.1,61.5,323.8,2.6,34.8,144.4,4.2,1.6,74.8,468.3,6.3,15.3,7.4,1.6,24.3,6.4,49.1,0.9,1.4,2.3,14.99236211,26.9155905,54.39055162,199.2973504,1.599290293,43.61373263,203.5545571,4.527458434,2.168103634,71.45771008,411.0038566,5.73772672,8.9521728,10.6850688,1.3133568,20.9747904,6.39558144,52.40305536,0.95914112,1.05034496,1.99474048
Nebraska,2008,13,22.7,33.3,68.1,281,2.1,37.4,169.8,4.5,2.1,70.7,450.8,6.4,13.2,8.7,0.8,22.7,7.2,61.5,1.3,0.8,2.2,16.53388969,28.1924724,57.1324413,215.6378803,1.699432234,42.3709861,196.8036457,4.521966747,2.154482907,71.30616806,418.9630853,5.870181376,9.80173824,10.28805504,1.21068544,21.31983232,6.556465152,54.22244429,1.027312896,1.000275968,2.035792384
Nebraska,2009,14,15,26,57.7,175.7,1.1,36.6,147.1,4,1.4,62.6,322.8,5.2,7.9,7,1.2,16.1,7.1,63.9,0.8,0.9,1.6,16.22711175,27.75397792,57.24595304,207.6503043,1.579545787,41.21678888,186.8629166,4.417573398,2.003586326,69.56493445,399.7304682,5.736145101,9.421390592,9.630444032,1.208548352,20.27586586,6.665172122,56.15795543,0.981850317,0.980220774,1.948633907
Nebraska,2010,14,11.6,20.1,57.8,150.6,1.1,45.3,247.6,5.5,2.3,65.4,398.1,6.1,6.8,10.6,0.7,18.1,7.8,70.9,1.1,0.6,1.7,15.3016894,26.22318234,57.35676243,196.2402434,1.48363663,42.0334311,199.0103332,4.634058718,2.062869061,68.73194756,399.4043746,5.808916081,8.897112474,9.824355226,1.106838682,19.84069268,6.892137697,59.10636434,1.005480253,0.90417662,1.898907126
Nebraska,2011,13,12.6,22.5,56,162.7,1,47,217.2,4.6,2.4,69.5,379.9,5.5,7.7,11,1.7,20.4,6.6,52.9,0.8,0.6,1.5,14.76135152,25.47854587,57.08540995,189.5321947,1.386909304,43.02674488,202.6482666,4.627246975,2.130295248,68.88555805,395.5034997,5.747132865,8.657689979,10.05948418,1.225470945,19.95255415,6.833710158,57.86509148,0.964384203,0.843341296,1.819125701
Nebraska,2012,14,16.6,27,61.6,207.4,1.7,47.3,253.4,5.4,2.4,74.3,460.8,6.2,8.6,12.9,2.1,23.6,6.3,60.5,1.6,0.9,2.5,15.12908122,25.78283669,57.98832796,193.1057558,1.449527443,43.88139591,212.7986133,4.78179758,2.184236199,69.96844644,408.5627997,5.837706292,8.646151983,10.62758734,1.400376756,20.68204332,6.726968126,58.39207318,1.091507362,0.854673036,1.95530056
