School,year,Games,Cmp,Pass Att,Pct,Yds,Td,Rush Att,Yds,Avg,TD,Plays,Yds,Avg,First Down Pass,First Down Rush,First Down Penalty,First Downs,Penalties,P yards,Fumbles,Int,Tot,Cmp,Pass Att,Pct,Yds,Td,Rush Att,Yds,Avg,TD,Plays,Yds,Avg,First Down Pass,First Down Rush,First Down Penalty,First Downs,Penalties,P yards,Fumbles,Int,Tot
Northern Illinois,2008,13,-2.5,-2,-5.1,2.7,0,4.9,33.8,0.3,0.7,2.9,36.6,0.4,0.2,1.4,-0.4,1.2,0.1,8.1,-0.6,0.4,-0.1,-3.102896346,-4.031377134,-3.025511503,-22.89373065,-0.065368761,1.378858272,17.09967464,0.309706804,0.193638856,-1.072281344,13.71442944,0.2957568,-1.026699776,1.00039936,0.197552128,0.188901376,-0.498874112,-4.052153088,-0.272465408,0.121834496,-0.135628032
Northern Illinois,2009,13,-4.4,-7.7,1.1,-55.5,-0.3,8.6,70.4,0.9,1.1,0.9,14.9,0.2,-2.5,2.9,-0.1,0.2,0.6,7.3,-0.6,0,-0.6,-3.362317077,-4.765101707,-2.200409202,-29.41498452,-0.112295009,2.823086618,27.75973971,0.427765443,0.374911085,-0.677825075,13.95154355,0.27660544,-1.321359821,1.380319488,0.138041702,0.191121101,-0.27909929,-1.78172247,-0.337972326,0.097467597,-0.228502426
Northern Illinois,2010,14,-3.9,-8.5,4.5,-18.6,0.5,8.7,133.9,2.4,1.9,0.2,115.3,1.7,-0.1,4.1,-0.3,3.7,-1.1,-11,-0.2,-0.5,-0.8,-3.469853661,-5.512081366,-0.860327362,-27.25198762,0.010163993,3.998469294,48.98779177,0.822212354,0.679928868,-0.50226006,34.22123484,0.561284352,-1.077087857,1.92425559,0.050433362,0.892896881,-0.443279432,-3.625377976,-0.310377861,-0.022025923,-0.34280194
Northern Illinois,2011,14,-1.3,-5,5.3,-6,0,0.9,66.7,1.5,0.8,-4.1,60.8,1.1,-0.3,1.1,0.2,1,-0.6,-0.7,0,-0.5,-0.4,-3.035882929,-5.409665092,0.371738111,-23.00159009,0.008131194,3.378775435,52.53023342,0.957769884,0.703943094,-1.221808048,39.53698787,0.669027482,-0.921670285,1.759404472,0.08034669,0.914317505,-0.474623545,-3.040302381,-0.248302289,-0.117620738,-0.354241552
Northern Illinois,2012,14,-2.8,-7.1,4,8.5,1.1,1.9,91.8,1.9,1.6,-5.2,100.3,1.7,-0.1,1.6,-0.6,0.9,1.2,9.9,0.1,-0.7,-0.5,-2.988706343,-5.747732074,1.097390488,-16.70127207,0.226504956,3.083020348,60.38418673,1.146215907,0.883154476,-2.017446439,51.6895903,0.875221985,-0.757336228,1.727523578,-0.055722648,0.911454004,-0.139698836,-0.452241905,-0.178641831,-0.23409659,-0.383393242
Northern Illinois,2013,14,-1.4,-7,8.1,-40.5,0.2,7.4,145.5,2.5,1.8,0.4,104.9,1.4,-2.9,6.8,0.2,4.2,-0.5,-0.4,-0.2,-0.8,-0.9,-2.670965075,-5.998185659,2.497912391,-21.46101766,0.221203964,3.946416279,77.40734939,1.416972725,1.06652358,-1.533957151,62.33167224,0.980177588,-1.185868983,2.742018862,-0.004578119,1.569163203,-0.211759069,-0.441793524,-0.182913465,-0.347277272,-0.486714594
Northern Illinois,2014,7,-3.2,-6.2,1.3,-48.7,0.3,14.5,119.1,1.3,0.7,8.4,70.4,0.3,-3.9,7.4,-1.1,2.5,2,24.4,0.1,-0.3,-0.2,-2.77677206,-6.038548527,2.258329913,-26.90881413,0.236963172,6.057133023,85.74587951,1.39357818,0.993218864,0.452834279,63.94533779,0.844142071,-1.728695186,3.67361509,-0.223662495,1.755330562,0.230592745,4.526565181,-0.126330772,-0.337821818,-0.429371675
Northwestern,2000,11,0.8,-1.9,5.5,-9.6,-0.4,8.7,77.2,0.8,1.6,6.7,67.5,0.3,-0.4,3.5,-1.1,1.8,2.4,23.2,-0.7,-0.5,-1.1,-0.030677759,0.426434211,-1.417136972,-19.05024445,-0.325634833,-0.501537797,-26.58646511,-0.627719155,-0.431219616,6.7,67.5,0.3,-0.4,3.5,-1.1,1.8,2.4,23.2,-0.7,-0.5,-1.1
Northwestern,2001,11,4.1,6,1.9,-5.5,0.1,-0.9,-19.1,-0.3,-0.6,5.1,-24.6,-0.6,1,-0.6,-0.4,0.1,1,11.7,0.3,-0.2,0.1,0.795457793,1.541147369,-0.753709578,-16.34019556,-0.240507867,-0.581230238,-25.08917208,-0.562175324,-0.464975693,6.38,49.08,0.12,-0.12,2.68,-0.96,1.46,2.12,20.9,-0.5,-0.44,-0.86
Northwestern,2002,12,9.8,17.7,-2.4,43.2,-0.9,-21.4,-156.6,-1.1,-1.2,-3.8,-113.3,-1.2,3.4,-7.6,0,-4.2,2,19.3,0,0.5,0.5,2.596366234,4.772917895,-1.082967662,-4.432156448,-0.372406293,-4.74498419,-51.39133767,-0.669740259,-0.611980554,4.344,16.604,-0.144,0.584,0.624,-0.768,0.328,2.096,20.58,-0.4,-0.252,-0.588
Northwestern,2003,13,-6.4,-7,-8,-90,-0.9,5.4,48.1,0.6,0.5,-1.7,-41.9,-0.4,-5.2,2.5,0.4,-2.3,0.7,3.6,0.3,-0.2,0.2,0.797092988,2.418334316,-2.46637413,-21.54572516,-0.477925035,-2.715987352,-31.49307013,-0.415792207,-0.389584444,3.1352,4.9032,-0.1952,-0.5728,0.9992,-0.5344,-0.1976,1.8168,17.184,-0.26,-0.2416,-0.4304
Northwestern,2004,12,-0.5,0.8,-2.4,-14.5,-1.1,-1.8,32.9,1,0.6,-1.1,18.5,0.3,-1.7,2.2,0,0.5,0.6,11.1,-0.4,0.1,-0.4,0.53767439,2.094667453,-2.453099304,-20.13658013,-0.602340028,-2.532789882,-18.61445611,-0.132633766,-0.191667555,2.28816,7.62256,-0.09616,-0.79824,1.23936,-0.42752,-0.05808,1.57344,15.9672,-0.288,-0.17328,-0.42432
Northwestern,2005,12,6.1,7.3,4.4,44.5,0.1,-3.5,-24.5,-0.2,-0.1,3.8,19.9,0,1.7,-0.9,1.7,2.5,0,-6.6,0.2,-0.9,-0.7,1.650139512,3.135733962,-1.082479443,-7.209264101,-0.461872022,-2.726231905,-19.79156489,-0.146107013,-0.173334044,2.590528,10.078048,-0.076928,-0.298592,0.811488,-0.002016,0.453536,1.258752,11.45376,-0.1904,-0.318624,-0.479456
Northwestern,2006,12,-1.8,-0.7,-5,-35.2,-0.5,-1.9,-16.2,-0.3,-0.5,-2.7,-51.4,-0.5,-2,-1.2,0.8,-2.4,-2.1,-17.3,0.1,0.5,0.6,0.96011161,2.36858717,-1.865983554,-12.80741128,-0.469497618,-2.560985524,-19.07325191,-0.17688561,-0.238667235,1.5324224,-2.2175616,-0.1615424,-0.6388736,0.4091904,0.1583872,-0.1171712,0.5870016,5.703008,-0.13232,-0.1548992,-0.2635648
Northwestern,2007,12,6.4,11.5,-1.8,64.5,-0.3,-4.8,-47.3,-0.8,-0.8,6.7,17.2,-0.3,2.9,-2.2,1.4,2.2,-1.5,-9.9,-0.1,0.8,0.8,2.048089288,4.194869736,-1.852786844,2.654070975,-0.435598094,-3.008788419,-24.71860153,-0.301508488,-0.350933788,2.56593792,1.66595072,-0.18923392,0.06890112,-0.11264768,0.40670976,0.34626304,0.16960128,2.5824064,-0.125856,0.03608064,-0.05085184
Northwestern,2008,13,0.2,-1.1,2.2,2.5,0.5,2.9,15.4,0.2,0,1.8,18,0.1,1.5,-1.3,0.8,1,-1.3,-9.3,-0.1,0.4,0.3,1.67847143,3.135895789,-1.042229475,2.62325678,-0.248478475,-1.827030736,-16.69488122,-0.20120679,-0.28074703,2.412750336,4.932760576,-0.131387136,0.355120896,-0.350118144,0.485367808,0.477010432,-0.124318976,0.20592512,-0.1206848,0.108864512,0.019318528
Northwestern,2009,13,8,9.9,5.2,64.7,0.1,4.9,-11.1,-0.8,-0.1,14.7,53.6,-0.3,3.8,-0.2,1.5,5.2,0,-10.1,-0.1,-0.2,-0.3,2.942777144,4.488716631,0.20621642,15.03860542,-0.17878278,-0.481624588,-15.57590498,-0.320965432,-0.244597624,4.870200269,14.66620846,-0.165109709,1.044096717,-0.320094515,0.688294246,1.421608346,-0.099455181,-1.855259904,-0.11654784,0.04709161,-0.044545178
Northwestern,2010,13,-1.7,-6.2,7.1,-6,-0.6,6.9,-29.1,-1.5,-0.1,0.7,-35.1,-0.5,-0.8,0.4,-0.1,-0.6,1.1,10.7,0.5,-0.4,0.1,2.014221715,2.350973305,1.584973136,10.83088434,-0.263026224,0.994700329,-18.28072398,-0.556772346,-0.215678099,4.036160215,4.712966769,-0.232087767,0.675277373,-0.176075612,0.530635397,1.017286676,0.140435855,0.655792077,0.006761728,-0.042326712,-0.015636142
Northwestern,2011,13,5.6,3.9,10.3,23.8,0.8,4.9,-10.7,-0.7,-0.2,8.9,13.1,-0.5,1.8,0.7,0.5,3,-1,-8.4,0,-0.2,-0.2,2.731377372,2.660778644,3.327978509,13.42470747,-0.050420979,1.775760263,-16.76457919,-0.585417877,-0.21254248,5.008928172,6.390373415,-0.285670214,0.900221899,-0.00086049,0.524508318,1.413829341,-0.087651316,-1.155366339,0.005409382,-0.07386137,-0.052508914
Northwestern,2012,13,-4.4,-9.8,4.5,-81.4,-0.3,12,97.9,1.1,1.2,2.1,16.4,0.1,-3.7,4.9,-0.2,1,-0.5,2.3,-0.6,-0.5,-1,1.305101898,0.168622915,3.562382807,-5.540234023,-0.100336784,3.820608211,6.168336652,-0.248334301,0.069966016,4.427142538,8.392298732,-0.208536171,-0.019822481,0.979311608,0.379606654,1.331063473,-0.170121053,-0.464293071,-0.115672494,-0.159089096,-0.242007131
Northwestern,2013,12,-2.2,-5.4,3.2,-29,-0.4,2,5.1,0,0,-3.4,-23.9,-0.1,-1.5,-1.1,0,-2.5,-0.2,-0.4,0.3,-0.5,-0.2,0.604081518,-0.945101668,3.489906246,-10.23218722,-0.160269427,3.456486569,5.954669321,-0.198667441,0.055972813,2.86171403,1.933838986,-0.186828937,-0.315857985,0.563449287,0.303685323,0.564850778,-0.176096842,-0.451434457,-0.032537995,-0.227271277,-0.233605705
Northwestern,2014,7,3.6,5,2.1,7.3,-0.2,-2.1,-30.7,-0.5,0.3,2.8,-23.5,-0.5,2.7,-1.7,0.3,1.3,-0.6,-10.5,-0.3,-0.4,-0.8,1.203265215,0.243918666,3.211924997,-6.725749775,-0.168215541,2.345189255,-1.376264543,-0.258933953,0.10477825,2.849371224,-3.152928812,-0.249463149,0.287313612,0.110759429,0.302948259,0.711880623,-0.260877474,-2.461147565,-0.086030396,-0.261817021,-0.346884564
Notre Dame,2000,11,-4.5,-10,3.2,-74,0.1,9,65.9,0.7,0.9,-1,-8.1,0,-3.5,2.7,-0.4,-1.2,0.2,9.5,-0.4,-0.8,-1.3,-3.98577919,-7.593136186,0.91625619,-21.78293064,0.116439131,8.295601014,69.36520715,0.838295224,1.058607938,-1,-8.1,0,-3.5,2.7,-0.4,-1.2,0.2,9.5,-0.4,-0.8,-1.3
Notre Dame,2001,11,-2.6,-5.1,0,-71.1,-0.8,10.4,55.9,0.4,0.6,5.3,-15.2,-0.6,-2.5,4.2,-0.6,1,0.5,11.6,0,-0.3,-0.3,-3.708623352,-7.094508949,0.733004952,-31.64634451,-0.066848695,8.716480811,66.67216572,0.75063618,0.96688635,0.26,-9.52,-0.12,-3.3,3,-0.44,-0.76,0.26,9.92,-0.32,-0.7,-1.1
Notre Dame,2002,13,-4,-8.6,1.1,-30.6,-0.1,6.8,44.2,0.6,0.4,-1.7,13.5,0.3,-3.2,1.8,0.1,-1.2,-1.1,-4.7,0.3,-0.6,-0.3,-3.766898681,-7.395607159,0.806403961,-31.43707561,-0.073478956,8.333184649,62.17773258,0.720508944,0.85350908,-0.132,-4.916,-0.036,-3.28,2.76,-0.332,-0.848,-0.012,6.996,-0.196,-0.68,-0.94
Notre Dame,2003,12,0.1,6.2,-10.2,-33.9,-0.5,-1.2,30.1,0.9,-0.5,5,-3.9,-0.4,-0.4,0.4,0.5,0.4,-0.1,4.1,-0.7,0.5,-0.1,-2.993518945,-4.676485727,-1.394876831,-31.92966049,-0.158783165,6.426547719,55.76218606,0.756407155,0.582807264,0.8944,-4.7128,-0.1088,-2.704,2.288,-0.1656,-0.5984,-0.0296,6.4168,-0.2968,-0.444,-0.772
Notre Dame,2004,12,-4.4,-5.3,-4.3,-63.2,-0.5,5,39.2,0.6,0.9,-0.3,-23.9,-0.4,-1.9,1.8,-0.5,-0.7,0.4,4.4,-0.5,0,-0.5,-3.274815156,-4.801188582,-1.975901465,-38.18372839,-0.227026532,6.141238175,52.44974885,0.725125724,0.646245811,0.65552,-8.55024,-0.16704,-2.5432,2.1904,-0.23248,-0.61872,0.05632,6.01344,-0.33744,-0.3552,-0.7176
Notre Dame,2005,12,6.3,3.6,11.6,65.7,1.2,7.3,14.8,-0.3,0.4,11,80.4,0.2,2.7,3.7,-0.1,6.3,0.5,9.4,-0.4,-0.4,-0.8,-1.359852125,-3.120950865,0.739278828,-17.40698271,0.058378774,6.37299054,44.91979908,0.520100579,0.596996649,2.724416,9.239808,-0.093632,-1.49456,2.49232,-0.205984,0.765024,0.145056,6.690752,-0.349952,-0.36416,-0.73408
Notre Dame,2006,13,7.9,10.1,6.4,60.7,1,-3.5,-11.1,0.1,0.3,6.7,49.6,0.2,3.6,-0.6,0,3,0.6,0,-0.1,-0.3,-0.4,0.4921183,-0.476760692,1.871423063,-1.785586168,0.24670302,4.398392432,33.71583926,0.436080463,0.537597319,3.5195328,17.3118464,-0.0349056,-0.475648,1.873856,-0.1647872,1.2120192,0.2360448,5.3526016,-0.2999616,-0.351328,-0.667264
Notre Dame,2007,12,3,3.7,3.2,5.4,-0.6,-9.3,-120.1,-2.2,-0.8,-5.5,-114.7,-1.3,-0.9,-4.9,0.1,-5.7,-0.6,-4,0.1,-0.1,0,0.99369464,0.358591446,2.13713845,-0.348468935,0.077362416,1.658713946,2.952671411,-0.091135629,0.270077855,1.71562624,-9.09052288,-0.28792448,-0.5605184,0.5190848,-0.11182976,-0.17038464,0.06883584,3.48208128,-0.21996928,-0.3010624,-0.5338112
Notre Dame,2008,13,3.3,1.9,6.6,49.7,0.7,0.4,-24.5,-0.8,-0.6,2.4,25.3,0.2,0.8,-0.2,0.7,1.4,-1.9,-14.3,0,0.2,0.3,1.454955712,0.666873157,3.02971076,9.661224852,0.201889932,1.406971157,-2.537862871,-0.232908503,0.096062284,1.852500992,-2.212418304,-0.190339584,-0.28841472,0.37526784,0.050536192,0.143692288,-0.324931328,-0.074334976,-0.175975424,-0.20084992,-0.36704896
Notre Dame,2009,12,8.6,8.9,9.2,96,1.1,-2.4,-42,-1,-0.4,6.4,54,0.2,4,0.2,0.5,4.7,-0.5,-0.5,0.2,-0.6,-0.4,2.88396457,2.313498526,4.263768608,26.92897988,0.381511946,0.645576925,-10.4302903,-0.386326803,-0.003150173,2.762000794,9.030065357,-0.112271667,0.569268224,0.340214272,0.140428954,1.05495383,-0.359945062,-0.159467981,-0.100780339,-0.280679936,-0.373639168
Notre Dame,2010,13,0.8,3.2,-3,38,1.4,-4,-15.6,0,-0.4,-0.8,22.5,0.4,2.1,-0.7,0.5,2,-2.4,-18.8,0.1,-0.2,-0.1,2.467171656,2.49079882,2.811014886,29.14318391,0.585209557,-0.28353846,-11.46423224,-0.309061442,-0.082520138,2.049600635,11.72405229,-0.009817334,0.875414579,0.132171418,0.212343163,1.243963064,-0.76795605,-3.887574385,-0.060624271,-0.264543949,-0.318911334
Notre Dame,2011,13,4.4,4.9,4.1,46.8,-0.2,-3.5,21.5,1,1.3,1.5,68.3,0.8,2.1,1.1,0.3,3.4,-1,-3.4,0.4,0.7,1.1,2.853737325,2.972639056,3.068811909,32.67454712,0.428167645,-0.926830768,-4.87138579,-0.047249154,0.19398389,1.939680508,23.03924183,0.152146133,1.120331663,0.325737134,0.22987453,1.675170451,-0.81436484,-3.790059508,0.031500583,-0.071635159,-0.035129068
Notre Dame,2012,13,-2.7,-3.6,-1.9,23,0.3,8.4,83.7,1.4,1.5,5,106.7,1.2,0.4,4.1,0.1,4.6,0.3,0.5,0,-0.6,-0.6,1.74298986,1.658111245,2.075049527,30.7396377,0.402534116,0.938535386,12.84289137,0.242200677,0.455187112,2.551744406,39.77139346,0.361716906,0.976265331,1.080589707,0.203899624,2.260136361,-0.591491872,-2.932047606,0.025200466,-0.177308127,-0.148103254
Notre Dame,2013,13,-1.1,1.6,-6.1,56.6,0.6,-6.4,-17.4,0.3,-0.1,-4.7,39.3,1,1.7,-2.7,0,-1,0.2,-3.8,0,0,0,1.174391888,1.646488996,0.440039622,35.91171016,0.442027293,-0.529171691,6.794313094,0.253760542,0.344149689,1.101395525,39.67711477,0.489373525,1.121012265,0.324471766,0.163119699,1.608109089,-0.433193498,-3.105638085,0.020160373,-0.141846502,-0.118482603
Notre Dame,2014,7,2.4,3.3,1.1,42.2,1.4,4.4,61,1.3,0.4,7.7,103.3,0.8,1.9,3,1.3,6.1,-1.7,-20.6,0.4,-0.7,-0.2,1.41951351,1.977191197,0.572031697,37.16936813,0.633621834,0.456662647,17.63545048,0.463008433,0.355319751,2.42111642,52.40169182,0.55149882,1.276809812,0.859577413,0.39049576,2.506487271,-0.686554798,-6.604510468,0.096128298,-0.253477201,-0.134786083
Ohio,2000,11,-10.6,-18.1,-6.8,-124.8,-0.2,23.7,193.6,1.8,1.7,5.6,68.8,0.5,-5,9.5,0,4.6,1.2,6.8,0.1,-0.5,-0.4,-8.669450146,-12.89002056,-12.95618489,-108.6363197,-0.668191658,12.59621414,88.71353948,0.687696811,0.551940315,5.6,68.8,0.5,-5,9.5,0,4.6,1.2,6.8,0.1,-0.5,-0.4
Ohio,2001,11,-14.7,-17.4,-21.7,-169.5,-1,7,39.5,0.2,-0.3,-10.4,-130.1,-1,-9.5,2.6,0.7,-6.3,-1.7,-11.6,0.7,-0.1,0.5,-9.875560117,-13.79201644,-14.70494791,-120.8090558,-0.734553327,11.47697131,78.87083159,0.590157449,0.381552252,2.4,29.02,0.2,-5.9,8.12,0.14,2.42,0.62,3.12,0.22,-0.42,-0.22
Ohio,2002,12,-10.4,-16.7,-5.6,-136.7,-1.5,16.3,86.1,0.3,0.6,-0.4,-50.5,-0.7,-7.2,3.3,0.4,-3.5,-1.3,-7.3,0.4,-0.4,0,-9.980448094,-14.37361316,-12.88395833,-123.9872446,-0.887642661,12.44157705,80.31666527,0.532125959,0.425241802,1.84,13.116,0.02,-6.16,7.156,0.192,1.236,0.236,1.036,0.256,-0.416,-0.176
Ohio,2003,12,-4.9,-9.5,-0.6,-65.5,-0.9,10.2,33.4,-0.1,0,0.8,-32.1,-0.5,-4.4,1.7,0.2,-2.4,-1.1,-9.8,0.4,-0.3,0.1,-8.964358475,-13.39889052,-10.42716666,-112.2897957,-0.890114129,11.99326164,70.93333222,0.405700767,0.340193441,1.632,4.0728,-0.084,-5.808,6.0648,0.1936,0.5088,-0.0312,-1.1312,0.2848,-0.3928,-0.1208
Ohio,2004,11,-2.3,0.6,-8.2,4.8,0.1,-1,-16.1,-0.4,-0.7,-0.5,-11.2,-0.1,-0.6,-1.7,-0.1,-2.4,2.2,14.7,0,-0.1,-0.1,-7.63148678,-10.59911242,-9.98173333,-88.87183655,-0.692091303,9.394609312,53.52666577,0.244560614,0.132154753,1.2056,1.01824,-0.0872,-4.7664,4.51184,0.13488,-0.07296,0.41504,2.03504,0.22784,-0.33424,-0.11664
Ohio,2005,11,-10.9,-10.8,-17.2,-164.7,-1.1,-0.7,4.7,0.2,-0.3,-11.6,-160,-1.4,-7.3,-0.3,0.2,-7.5,0,-4.9,-0.1,-0.3,-0.4,-8.285189424,-10.63928994,-11.42538666,-104.0374692,-0.773673043,7.375687449,43.76133262,0.235648491,0.045723802,-1.35552,-31.185408,-0.34976,-5.27312,3.549472,0.147904,-1.558368,0.332032,0.648032,0.162272,-0.327392,-0.173312
Ohio,2006,14,-2.6,-6,2.1,-43.3,-0.4,5,17,-0.1,0.5,-1,-26.3,-0.4,-1.9,0.8,-0.4,-1.4,0.9,8.6,0.1,0.2,0.3,-7.148151539,-9.711431949,-8.720309331,-91.88997539,-0.698938434,6.900549959,38.40906609,0.168518793,0.136579042,-1.284416,-30.2083264,-0.359808,-4.598496,2.9995776,0.0383232,-1.5266944,0.4456256,2.2384256,0.1498176,-0.2219136,-0.0786496
Ohio,2007,12,-3.1,-5,-0.8,-7.4,-0.3,-2,-35.6,-0.7,0,-7.1,-43,0,-2.1,-1.4,-1.1,-4.7,0.7,11,-0.2,0,-0.2,-6.338521231,-8.769145559,-7.136247465,-74.99198031,-0.619150747,5.120439968,23.60725288,-0.005184966,0.109263234,-2.4475328,-32.76666112,-0.2878464,-4.0987968,2.11966208,-0.18934144,-2.16135552,0.49650048,3.99074048,0.07985408,-0.17753088,-0.10291968
Ohio,2008,12,1.3,2.5,-0.5,41.9,0.5,-5.9,-29.1,-0.2,-1,-3.5,12.8,0.5,1.2,-1.6,-0.8,-1.4,1.9,19.2,0.8,0.2,1,-4.810816985,-6.515316447,-5.808997972,-51.61358425,-0.395320598,2.916351974,13.0658023,-0.044147973,-0.112589413,-2.65802624,-23.6533289,-0.13027712,-3.03903744,1.375729664,-0.311473152,-2.009084416,0.777200384,7.032592384,0.223883264,-0.102024704,0.117664256
Ohio,2009,14,-0.8,-3.4,3.2,3.3,0.4,-7,-41.7,-0.5,-0.5,-10.4,-38.4,0.2,-1.6,-2.8,0.3,-4,-0.2,-2.8,-0.4,-0.5,-0.9,-4.008653588,-5.892253158,-4.007198377,-40.6308674,-0.236256478,0.933081579,2.11264184,-0.135318378,-0.190071531,-4.206420992,-26.60266312,-0.064221696,-2.751229952,0.540583731,-0.189178522,-2.407267533,0.581760307,5.066073907,0.099106611,-0.181619763,-0.085868595
Ohio,2010,13,-6.9,-10.5,-2.3,-68,-0.1,3,40.7,0.8,0.6,-7.5,-27.3,0.2,-3.4,2.2,-0.4,-1.6,0,3.1,0.3,0.2,0.6,-4.58692287,-6.813802526,-3.665758702,-46.10469392,-0.209005183,1.346465263,9.830113472,0.051745298,-0.032057224,-4.865136794,-26.74213049,-0.011377357,-2.880983962,0.872466985,-0.231342817,-2.245814026,0.465408246,4.672859126,0.139285289,-0.105295811,0.051305124
Ohio,2011,14,1.3,-3,9.6,30,0.4,7.4,58.3,0.7,0.4,4.4,88.3,0.8,1,3.7,-0.1,4.5,0.2,13.9,0.2,-0.3,0,-3.409538296,-6.051042021,-1.012606962,-30.88375514,-0.087204146,2.557172211,19.52409078,0.181396238,0.05435422,-3.012109435,-3.733704395,0.150898115,-2.104787169,1.437973588,-0.205074254,-0.896651221,0.412326597,6.518287301,0.151428231,-0.144236648,0.041044099
Ohio,2012,13,-1.3,-5.6,5.9,12.5,-0.2,9.9,43.9,0,0.9,4.4,56.4,0.4,-0.2,1.8,0.3,2,0,0.8,-0.5,-0.6,-1.1,-2.987630637,-5.960833617,0.369914431,-22.20700411,-0.109763317,4.025737769,24.39927262,0.14511699,0.223483376,-1.529687548,8.293036484,0.200718492,-1.723829735,1.51037887,-0.104059403,-0.317320977,0.329861277,5.37462984,0.021142585,-0.235389319,-0.187164721
Ohio,2013,12,1.9,2.4,1.3,20.8,-0.1,-4.7,-50,-0.8,-0.5,-2.3,-29.3,-0.2,0.3,-1.7,0.2,-1.2,-1.9,-15.9,0.1,-0.2,-0.1,-2.01010451,-4.288666893,0.555931545,-13.60560329,-0.107810653,2.280590215,9.519418098,-0.043906408,0.078786701,-1.683750038,0.774429187,0.120574793,-1.319063788,0.868303096,-0.043247522,-0.493856781,-0.116110978,1.119703872,0.036914068,-0.228311455,-0.169731777
Ohio,2014,8,-6.2,-6.7,-6.4,-70.7,-1.1,2.2,15.8,0.2,0.1,-4.5,-55,-0.4,-3,-0.8,0.4,-3.5,-0.3,2,1,-0.4,0.7,-2.848083608,-4.770933515,-0.835254764,-25.02448263,-0.306248523,2.264472172,10.77553448,0.004874874,0.083029361,-2.247000031,-10.38045665,0.016459835,-1.655251031,0.534642477,0.045401982,-1.095085425,-0.152888783,1.295763098,0.229531254,-0.262649164,0.004214579
Ohio State,2000,11,-5.1,-8.1,-2.5,-19.3,0,7.4,70.3,1.2,0.7,-0.7,50.9,0.8,-0.4,2,-1.3,0.3,1.9,22.8,-0.4,-0.5,-0.9,-1.925489615,-4.475600405,1.258892172,22.1985061,0.663763384,5.956688283,67.42818642,1.164178996,0.888382342,-0.7,50.9,0.8,-0.4,2,-1.3,0.3,1.9,22.8,-0.4,-0.5,-0.9
Ohio State,2001,11,-3.9,-6.9,-1.4,-15.6,-0.1,7.7,49.8,0.5,1,0.8,34.2,0.4,-1,2.8,-0.9,1,0.8,10.7,-0.2,-0.8,-1,-2.320391692,-4.960480324,0.727113738,14.63880488,0.511010707,6.305350626,63.90254914,1.031343197,0.910705874,-0.4,47.56,0.72,-0.52,2.16,-1.22,0.44,1.68,20.38,-0.36,-0.56,-0.92
Ohio State,2002,14,-10.1,-19,4.1,-69.9,0,15,113.6,1.7,1.8,-4,43.6,0.9,-3.5,4.4,-0.7,0.1,0.7,0.7,-0.2,-0.8,-0.9,-3.876313354,-7.768384259,1.40169099,-2.268956096,0.408808566,8.044280501,73.84203931,1.165074558,1.088564699,-1.12,46.768,0.756,-1.116,2.608,-1.116,0.372,1.484,16.444,-0.328,-0.608,-0.916
Ohio State,2003,13,-6.9,-11.4,-1.1,-28.4,0.4,6.1,63.8,1.3,0.2,-5.3,35.4,0.9,-2.2,1.7,-1.5,-2.1,0.9,18,0,-0.2,-0.1,-4.481050683,-8.494707407,0.901352792,-7.495164877,0.407046853,7.655424401,71.83363145,1.192059646,0.910851759,-1.956,44.4944,0.7848,-1.3328,2.4264,-1.1928,-0.1224,1.3672,16.7552,-0.2624,-0.5264,-0.7528
Ohio State,2004,12,-6.2,-10,-2.3,-26.2,-0.1,-0.2,15,0.5,0.1,-10.2,-11.2,0.5,-2,-1.2,-0.1,-3.3,-0.1,-0.9,0.9,-0.5,0.3,-4.824840546,-8.795765926,0.261082234,-11.2361319,0.305637482,6.084339521,60.46690516,1.053647717,0.748681407,-3.6048,33.35552,0.72784,-1.46624,1.70112,-0.97424,-0.75792,1.07376,13.22416,-0.02992,-0.52112,-0.54224
Ohio State,2005,12,-4.2,-8.6,4.2,17.8,0.8,10.9,123.3,2.4,0.9,2.3,141,2,1.1,5.6,-1.1,5.6,0.5,12.8,0.8,-0.1,0.8,-4.699872437,-8.756612741,1.048865787,-5.428905521,0.404509986,7.047471617,73.03352413,1.322918173,0.778945126,-2.42384,54.884416,0.982272,-0.952992,2.480896,-0.999392,0.513664,0.959008,13.139328,0.136064,-0.436896,-0.273792
Ohio State,2006,13,-1.6,-5.7,6.7,32.5,1.6,7.4,71.5,1.3,1.2,1.6,104,1.5,1.3,3.7,-0.5,4.6,1,13.6,0.4,-1.1,-0.7,-4.07989795,-8.145290193,2.17909263,2.156875583,0.643607989,7.117977293,72.7268193,1.318334539,0.863156101,-1.619072,64.7075328,1.0858176,-0.5023936,2.7247168,-0.8995136,1.3309312,0.9672064,13.2314624,0.1888512,-0.5695168,-0.3590336
Ohio State,2007,13,-0.4,-5.9,10.6,46.6,1,9.8,114.1,2.1,1.4,3.9,160.7,2.2,2.2,4.3,0.2,6.8,1.4,7,0,0.3,0.2,-3.34391836,-7.696232154,3.863274104,11.04550047,0.714886391,7.654381835,81.00145544,1.474667631,0.970524881,-0.5152576,83.90602624,1.30865408,0.03808512,3.03977344,-0.67961088,2.42474496,1.05376512,11.98516992,0.15108096,-0.39561344,-0.24722688
